,id,target
11079,11079,1
11080,11080,0
11081,11081,1
11082,11082,0
11083,11083,0
11084,11084,0
11085,11085,1
11086,11086,0
11087,11087,0
11088,11088,1
11089,11089,0
11090,11090,0
11091,11091,0
11092,11092,1
11093,11093,0
11094,11094,0
11095,11095,1
11096,11096,1
11097,11097,1
11098,11098,0
11099,11099,1
11100,11100,1
11101,11101,1
11102,11102,1
11103,11103,1
11104,11104,1
11105,11105,1
11106,11106,1
11107,11107,1
11108,11108,1
11109,11109,0
11110,11110,0
11111,11111,1
11112,11112,1
11113,11113,0
11114,11114,0
11115,11115,1
11116,11116,1
11117,11117,1
11118,11118,1
11119,11119,1
11120,11120,0
11121,11121,0
11122,11122,1
11123,11123,1
11124,11124,1
11125,11125,1
11126,11126,1
11127,11127,0
11128,11128,0
11129,11129,0
11130,11130,0
11131,11131,0
11132,11132,0
11133,11133,1
11134,11134,0
11135,11135,0
11136,11136,0
11137,11137,1
11138,11138,0
11139,11139,0
11140,11140,1
11141,11141,0
11142,11142,0
11143,11143,0
11144,11144,0
11145,11145,0
11146,11146,1
11147,11147,0
11148,11148,0
11149,11149,0
11150,11150,0
11151,11151,1
11152,11152,0
11153,11153,0
11154,11154,0
11155,11155,1
11156,11156,1
11157,11157,1
11158,11158,0
11159,11159,1
11160,11160,0
11161,11161,1
11162,11162,1
11163,11163,1
11164,11164,1
11165,11165,0
11166,11166,0
11167,11167,1
11168,11168,1
11169,11169,1
11170,11170,0
11171,11171,0
11172,11172,0
11173,11173,0
11174,11174,0
11175,11175,0
11176,11176,0
11177,11177,1
11178,11178,1
11179,11179,0
11180,11180,1
11181,11181,0
11182,11182,0
11183,11183,0
11184,11184,1
11185,11185,1
11186,11186,0
11187,11187,1
11188,11188,1
11189,11189,0
11190,11190,1
11191,11191,0
11192,11192,1
11193,11193,1
11194,11194,1
11195,11195,1
11196,11196,1
11197,11197,1
11198,11198,0
11199,11199,1
11200,11200,1
11201,11201,1
11202,11202,0
11203,11203,1
11204,11204,1
11205,11205,0
11206,11206,1
11207,11207,1
11208,11208,0
11209,11209,0
11210,11210,0
11211,11211,0
11212,11212,0
11213,11213,0
11214,11214,1
11215,11215,0
11216,11216,0
11217,11217,0
11218,11218,1
11219,11219,1
11220,11220,0
11221,11221,1
11222,11222,1
11223,11223,0
11224,11224,0
11225,11225,0
11226,11226,0
11227,11227,1
11228,11228,0
11229,11229,1
11230,11230,0
11231,11231,1
11232,11232,1
11233,11233,0
11234,11234,1
11235,11235,1
11236,11236,0
11237,11237,0
11238,11238,1
11239,11239,1
11240,11240,0
11241,11241,1
11242,11242,0
11243,11243,1
11244,11244,1
11245,11245,0
11246,11246,0
11247,11247,0
11248,11248,0
11249,11249,0
11250,11250,1
11251,11251,1
11252,11252,1
11253,11253,1
11254,11254,1
11255,11255,1
11256,11256,0
11257,11257,0
11258,11258,1
11259,11259,0
11260,11260,0
11261,11261,0
11262,11262,0
11263,11263,0
11264,11264,1
11265,11265,0
11266,11266,1
11267,11267,0
11268,11268,0
11269,11269,0
11270,11270,1
11271,11271,1
11272,11272,1
11273,11273,0
11274,11274,0
11275,11275,1
11276,11276,0
11277,11277,0
11278,11278,0
11279,11279,0
11280,11280,1
11281,11281,1
11282,11282,1
11283,11283,1
11284,11284,1
11285,11285,0
11286,11286,0
11287,11287,1
11288,11288,0
11289,11289,0
11290,11290,1
11291,11291,0
11292,11292,0
11293,11293,0
11294,11294,1
11295,11295,1
11296,11296,1
11297,11297,0
11298,11298,1
11299,11299,0
11300,11300,0
11301,11301,1
11302,11302,1
11303,11303,1
11304,11304,1
11305,11305,1
11306,11306,0
11307,11307,0
11308,11308,0
11309,11309,0
11310,11310,0
11311,11311,0
11312,11312,0
11313,11313,0
11314,11314,0
11315,11315,0
11316,11316,1
11317,11317,1
11318,11318,0
11319,11319,0
11320,11320,0
11321,11321,1
11322,11322,0
11323,11323,0
11324,11324,1
11325,11325,0
11326,11326,1
11327,11327,1
11328,11328,0
11329,11329,1
11330,11330,0
11331,11331,1
11332,11332,1
11333,11333,1
11334,11334,0
11335,11335,0
11336,11336,0
11337,11337,1
11338,11338,0
11339,11339,0
11340,11340,1
11341,11341,0
11342,11342,0
11343,11343,0
11344,11344,0
11345,11345,0
11346,11346,1
11347,11347,0
11348,11348,0
11349,11349,0
11350,11350,1
11351,11351,1
11352,11352,0
11353,11353,0
11354,11354,0
11355,11355,1
11356,11356,0
11357,11357,1
11358,11358,1
11359,11359,0
11360,11360,1
11361,11361,1
11362,11362,0
11363,11363,1
11364,11364,0
11365,11365,1
11366,11366,1
11367,11367,1
11368,11368,1
11369,11369,1
11370,11370,0
11371,11371,0
11372,11372,1
11373,11373,1
11374,11374,0
11375,11375,1
11376,11376,0
11377,11377,1
11378,11378,1
11379,11379,1
11380,11380,1
11381,11381,0
11382,11382,1
11383,11383,0
11384,11384,1
11385,11385,0
11386,11386,0
11387,11387,0
11388,11388,0
11389,11389,1
11390,11390,0
11391,11391,0
11392,11392,1
11393,11393,1
11394,11394,1
11395,11395,1
11396,11396,0
11397,11397,0
11398,11398,0
11399,11399,0
11400,11400,1
11401,11401,1
11402,11402,1
11403,11403,0
11404,11404,1
11405,11405,1
11406,11406,0
11407,11407,1
11408,11408,0
11409,11409,0
11410,11410,1
11411,11411,1
11412,11412,0
11413,11413,0
11414,11414,0
11415,11415,0
11416,11416,0
11417,11417,0
11418,11418,0
11419,11419,1
11420,11420,1
11421,11421,0
11422,11422,1
11423,11423,0
11424,11424,1
11425,11425,1
11426,11426,1
11427,11427,1
11428,11428,1
11429,11429,1
11430,11430,1
11431,11431,0
11432,11432,0
11433,11433,0
11434,11434,1
11435,11435,1
11436,11436,1
11437,11437,1
11438,11438,0
11439,11439,1
11440,11440,0
11441,11441,0
11442,11442,1
11443,11443,0
11444,11444,1
11445,11445,1
11446,11446,1
11447,11447,1
11448,11448,1
11449,11449,1
11450,11450,1
11451,11451,0
11452,11452,0
11453,11453,1
11454,11454,0
11455,11455,0
11456,11456,0
11457,11457,1
11458,11458,0
11459,11459,0
11460,11460,1
11461,11461,0
11462,11462,0
11463,11463,0
11464,11464,1
11465,11465,0
11466,11466,1
11467,11467,1
11468,11468,1
11469,11469,1
11470,11470,0
11471,11471,1
11472,11472,0
11473,11473,1
11474,11474,0
11475,11475,0
11476,11476,0
11477,11477,0
11478,11478,0
11479,11479,0
11480,11480,0
11481,11481,0
11482,11482,0
11483,11483,0
11484,11484,1
11485,11485,0
11486,11486,1
11487,11487,1
11488,11488,0
11489,11489,1
11490,11490,0
11491,11491,0
11492,11492,0
11493,11493,1
11494,11494,1
11495,11495,1
11496,11496,1
11497,11497,1
11498,11498,1
11499,11499,0
11500,11500,1
11501,11501,1
11502,11502,0
11503,11503,1
11504,11504,1
11505,11505,1
11506,11506,1
11507,11507,1
11508,11508,0
11509,11509,1
11510,11510,1
11511,11511,0
11512,11512,1
11513,11513,1
11514,11514,1
11515,11515,1
11516,11516,0
11517,11517,0
11518,11518,1
11519,11519,0
11520,11520,1
11521,11521,1
11522,11522,0
11523,11523,1
11524,11524,0
11525,11525,0
11526,11526,0
11527,11527,0
11528,11528,0
11529,11529,0
11530,11530,1
11531,11531,1
11532,11532,1
11533,11533,0
11534,11534,0
11535,11535,1
11536,11536,1
11537,11537,0
11538,11538,0
11539,11539,0
11540,11540,1
11541,11541,0
11542,11542,0
11543,11543,0
11544,11544,1
11545,11545,1
11546,11546,0
11547,11547,1
11548,11548,1
11549,11549,1
11550,11550,1
11551,11551,0
11552,11552,1
11553,11553,1
11554,11554,0
11555,11555,1
11556,11556,1
11557,11557,0
11558,11558,1
11559,11559,1
11560,11560,1
11561,11561,0
11562,11562,1
11563,11563,1
11564,11564,0
11565,11565,0
11566,11566,0
11567,11567,0
11568,11568,1
11569,11569,0
11570,11570,0
11571,11571,0
11572,11572,0
11573,11573,0
11574,11574,1
11575,11575,0
11576,11576,1
11577,11577,1
11578,11578,1
11579,11579,1
11580,11580,0
11581,11581,1
11582,11582,1
11583,11583,0
11584,11584,0
11585,11585,1
11586,11586,1
11587,11587,1
11588,11588,0
11589,11589,0
11590,11590,1
11591,11591,1
11592,11592,1
11593,11593,0
11594,11594,0
11595,11595,1
11596,11596,0
11597,11597,1
11598,11598,0
11599,11599,0
11600,11600,0
11601,11601,0
11602,11602,0
11603,11603,1
11604,11604,0
11605,11605,0
11606,11606,1
11607,11607,1
11608,11608,1
11609,11609,1
11610,11610,1
11611,11611,0
11612,11612,0
11613,11613,0
11614,11614,0
11615,11615,0
11616,11616,0
11617,11617,0
11618,11618,0
11619,11619,0
11620,11620,0
11621,11621,0
11622,11622,1
11623,11623,0
11624,11624,1
11625,11625,1
11626,11626,1
11627,11627,1
11628,11628,0
11629,11629,1
11630,11630,0
11631,11631,0
11632,11632,0
11633,11633,1
11634,11634,0
11635,11635,0
11636,11636,0
11637,11637,0
11638,11638,0
11639,11639,1
11640,11640,0
11641,11641,1
11642,11642,0
11643,11643,1
11644,11644,0
11645,11645,1
11646,11646,0
11647,11647,1
11648,11648,1
11649,11649,1
11650,11650,1
11651,11651,1
11652,11652,0
11653,11653,1
11654,11654,0
11655,11655,0
11656,11656,1
11657,11657,0
11658,11658,0
11659,11659,1
11660,11660,1
11661,11661,1
11662,11662,0
11663,11663,0
11664,11664,0
11665,11665,0
11666,11666,0
11667,11667,0
11668,11668,1
11669,11669,0
11670,11670,0
11671,11671,0
11672,11672,1
11673,11673,0
11674,11674,0
11675,11675,1
11676,11676,0
11677,11677,0
11678,11678,0
11679,11679,1
11680,11680,0
11681,11681,0
11682,11682,1
11683,11683,1
11684,11684,0
11685,11685,1
11686,11686,0
11687,11687,1
11688,11688,1
11689,11689,1
11690,11690,0
11691,11691,0
11692,11692,0
11693,11693,0
11694,11694,1
11695,11695,1
11696,11696,0
11697,11697,0
11698,11698,1
11699,11699,0
11700,11700,0
11701,11701,1
11702,11702,1
11703,11703,1
11704,11704,1
11705,11705,1
11706,11706,0
11707,11707,1
11708,11708,1
11709,11709,1
11710,11710,0
11711,11711,1
11712,11712,0
11713,11713,1
11714,11714,0
11715,11715,0
11716,11716,0
11717,11717,0
11718,11718,1
11719,11719,0
11720,11720,0
11721,11721,0
11722,11722,0
11723,11723,0
11724,11724,0
11725,11725,1
11726,11726,0
11727,11727,1
11728,11728,1
11729,11729,1
11730,11730,0
11731,11731,0
11732,11732,0
11733,11733,0
11734,11734,1
11735,11735,0
11736,11736,1
11737,11737,1
11738,11738,1
11739,11739,0
11740,11740,0
11741,11741,0
11742,11742,0
11743,11743,0
11744,11744,0
11745,11745,0
11746,11746,1
11747,11747,1
11748,11748,0
11749,11749,0
11750,11750,0
11751,11751,0
11752,11752,0
11753,11753,0
11754,11754,1
11755,11755,0
11756,11756,1
11757,11757,1
11758,11758,0
11759,11759,0
11760,11760,1
11761,11761,0
11762,11762,1
11763,11763,0
11764,11764,1
11765,11765,1
11766,11766,1
11767,11767,1
11768,11768,1
11769,11769,0
11770,11770,0
11771,11771,0
11772,11772,0
11773,11773,1
11774,11774,1
11775,11775,1
11776,11776,1
11777,11777,0
11778,11778,0
11779,11779,1
11780,11780,0
11781,11781,1
11782,11782,1
11783,11783,0
11784,11784,1
11785,11785,0
11786,11786,1
11787,11787,0
11788,11788,0
11789,11789,1
11790,11790,1
11791,11791,1
11792,11792,0
11793,11793,1
11794,11794,0
11795,11795,0
11796,11796,1
11797,11797,1
11798,11798,0
11799,11799,1
11800,11800,0
11801,11801,0
11802,11802,1
11803,11803,1
11804,11804,0
11805,11805,1
11806,11806,0
11807,11807,1
11808,11808,0
11809,11809,1
11810,11810,1
11811,11811,1
11812,11812,1
11813,11813,1
11814,11814,1
11815,11815,0
11816,11816,1
11817,11817,1
11818,11818,0
11819,11819,1
11820,11820,0
11821,11821,0
11822,11822,0
11823,11823,0
11824,11824,0
11825,11825,0
11826,11826,0
11827,11827,0
11828,11828,1
11829,11829,0
11830,11830,0
11831,11831,0
11832,11832,1
11833,11833,0
11834,11834,1
11835,11835,1
11836,11836,1
11837,11837,0
11838,11838,1
11839,11839,1
11840,11840,1
11841,11841,1
11842,11842,0
11843,11843,0
11844,11844,1
11845,11845,1
11846,11846,1
11847,11847,1
11848,11848,1
11849,11849,0
11850,11850,0
11851,11851,0
11852,11852,0
11853,11853,1
11854,11854,0
11855,11855,0
11856,11856,0
11857,11857,0
11858,11858,1
11859,11859,0
11860,11860,0
11861,11861,1
11862,11862,0
11863,11863,0
11864,11864,0
11865,11865,1
11866,11866,0
11867,11867,1
11868,11868,0
11869,11869,1
11870,11870,1
11871,11871,1
11872,11872,1
11873,11873,1
11874,11874,1
11875,11875,1
11876,11876,0
11877,11877,0
11878,11878,0
11879,11879,0
11880,11880,1
11881,11881,0
11882,11882,1
11883,11883,0
11884,11884,0
11885,11885,0
11886,11886,0
11887,11887,1
11888,11888,0
11889,11889,1
11890,11890,1
11891,11891,0
11892,11892,1
11893,11893,1
11894,11894,1
11895,11895,0
11896,11896,1
11897,11897,0
11898,11898,1
11899,11899,0
11900,11900,0
11901,11901,1
11902,11902,1
11903,11903,1
11904,11904,0
11905,11905,1
11906,11906,0
11907,11907,1
11908,11908,1
11909,11909,0
11910,11910,1
11911,11911,0
11912,11912,0
11913,11913,1
11914,11914,0
11915,11915,0
11916,11916,1
11917,11917,1
11918,11918,0
11919,11919,0
11920,11920,0
11921,11921,0
11922,11922,1
11923,11923,0
11924,11924,1
11925,11925,0
11926,11926,0
11927,11927,0
11928,11928,0
11929,11929,0
11930,11930,0
11931,11931,0
11932,11932,0
11933,11933,1
11934,11934,0
11935,11935,1
11936,11936,0
11937,11937,0
11938,11938,1
11939,11939,0
11940,11940,1
11941,11941,0
11942,11942,0
11943,11943,0
11944,11944,1
11945,11945,1
11946,11946,0
11947,11947,1
11948,11948,1
11949,11949,1
11950,11950,0
11951,11951,0
11952,11952,0
11953,11953,1
11954,11954,1
11955,11955,1
11956,11956,0
11957,11957,0
11958,11958,1
11959,11959,1
11960,11960,1
11961,11961,1
11962,11962,1
11963,11963,1
11964,11964,1
11965,11965,0
11966,11966,0
11967,11967,0
11968,11968,1
11969,11969,1
11970,11970,1
11971,11971,1
11972,11972,1
11973,11973,1
11974,11974,1
11975,11975,0
11976,11976,1
11977,11977,1
11978,11978,1
11979,11979,0
11980,11980,1
11981,11981,0
11982,11982,1
11983,11983,0
11984,11984,0
11985,11985,0
11986,11986,0
11987,11987,0
11988,11988,0
11989,11989,0
11990,11990,1
11991,11991,0
11992,11992,0
11993,11993,0
11994,11994,1
11995,11995,0
11996,11996,0
11997,11997,0
11998,11998,0
11999,11999,1
12000,12000,1
12001,12001,1
12002,12002,1
12003,12003,1
12004,12004,1
12005,12005,1
12006,12006,1
12007,12007,0
12008,12008,0
12009,12009,1
12010,12010,1
12011,12011,1
12012,12012,1
12013,12013,1
12014,12014,1
12015,12015,0
12016,12016,1
12017,12017,1
12018,12018,1
12019,12019,0
12020,12020,0
12021,12021,1
12022,12022,0
12023,12023,1
12024,12024,1
12025,12025,1
12026,12026,0
12027,12027,1
12028,12028,0
12029,12029,1
12030,12030,1
12031,12031,0
12032,12032,1
12033,12033,0
12034,12034,1
12035,12035,1
12036,12036,1
12037,12037,0
12038,12038,0
12039,12039,1
12040,12040,0
12041,12041,0
12042,12042,1
12043,12043,1
12044,12044,1
12045,12045,1
12046,12046,1
12047,12047,0
12048,12048,1
12049,12049,1
12050,12050,0
12051,12051,0
12052,12052,0
12053,12053,0
12054,12054,0
12055,12055,0
12056,12056,1
12057,12057,0
12058,12058,0
12059,12059,0
12060,12060,1
12061,12061,0
12062,12062,0
12063,12063,0
12064,12064,1
12065,12065,0
12066,12066,0
12067,12067,1
12068,12068,1
12069,12069,1
12070,12070,1
12071,12071,1
12072,12072,0
12073,12073,1
12074,12074,1
12075,12075,0
12076,12076,0
12077,12077,1
12078,12078,0
12079,12079,0
12080,12080,1
12081,12081,0
12082,12082,0
12083,12083,0
12084,12084,0
12085,12085,1
12086,12086,0
12087,12087,1
12088,12088,0
12089,12089,1
12090,12090,1
12091,12091,1
12092,12092,1
12093,12093,1
12094,12094,0
12095,12095,1
12096,12096,0
12097,12097,0
12098,12098,0
12099,12099,0
12100,12100,1
12101,12101,1
12102,12102,0
12103,12103,0
12104,12104,1
12105,12105,1
12106,12106,0
12107,12107,1
12108,12108,0
12109,12109,0
12110,12110,0
12111,12111,0
12112,12112,1
12113,12113,1
12114,12114,0
12115,12115,1
12116,12116,0
12117,12117,1
12118,12118,1
12119,12119,1
12120,12120,1
12121,12121,0
12122,12122,0
12123,12123,1
12124,12124,0
12125,12125,0
12126,12126,0
12127,12127,0
12128,12128,0
12129,12129,1
12130,12130,0
12131,12131,1
12132,12132,0
12133,12133,1
12134,12134,0
12135,12135,0
12136,12136,0
12137,12137,0
12138,12138,1
12139,12139,0
12140,12140,0
12141,12141,0
12142,12142,0
12143,12143,1
12144,12144,1
12145,12145,1
12146,12146,0
12147,12147,1
12148,12148,1
12149,12149,0
12150,12150,1
12151,12151,0
12152,12152,1
12153,12153,0
12154,12154,0
12155,12155,0
12156,12156,0
12157,12157,0
12158,12158,0
12159,12159,0
12160,12160,0
12161,12161,1
12162,12162,0
12163,12163,0
12164,12164,0
12165,12165,0
12166,12166,1
12167,12167,1
12168,12168,1
12169,12169,1
12170,12170,1
12171,12171,0
12172,12172,0
12173,12173,1
12174,12174,1
12175,12175,0
12176,12176,0
12177,12177,1
12178,12178,1
12179,12179,0
12180,12180,1
12181,12181,0
12182,12182,1
12183,12183,0
12184,12184,1
12185,12185,0
12186,12186,1
12187,12187,0
12188,12188,1
12189,12189,1
12190,12190,1
12191,12191,0
12192,12192,1
12193,12193,1
12194,12194,1
12195,12195,0
12196,12196,0
12197,12197,0
12198,12198,1
12199,12199,1
12200,12200,1
12201,12201,1
12202,12202,0
12203,12203,1
12204,12204,1
12205,12205,0
12206,12206,0
12207,12207,1
12208,12208,0
12209,12209,1
12210,12210,1
12211,12211,1
12212,12212,1
12213,12213,0
12214,12214,0
12215,12215,1
12216,12216,0
12217,12217,1
12218,12218,1
12219,12219,1
12220,12220,1
12221,12221,1
12222,12222,1
12223,12223,0
12224,12224,0
12225,12225,1
12226,12226,1
12227,12227,0
12228,12228,0
12229,12229,0
12230,12230,0
12231,12231,1
12232,12232,1
12233,12233,1
12234,12234,0
12235,12235,1
12236,12236,0
12237,12237,0
12238,12238,0
12239,12239,0
12240,12240,0
12241,12241,1
12242,12242,0
12243,12243,0
12244,12244,1
12245,12245,0
12246,12246,0
12247,12247,0
12248,12248,0
12249,12249,1
12250,12250,0
12251,12251,1
12252,12252,1
12253,12253,1
12254,12254,0
12255,12255,0
12256,12256,0
12257,12257,1
12258,12258,0
12259,12259,1
12260,12260,1
12261,12261,0
12262,12262,0
12263,12263,1
12264,12264,1
12265,12265,0
12266,12266,1
12267,12267,1
12268,12268,1
12269,12269,0
12270,12270,1
12271,12271,1
12272,12272,0
12273,12273,0
12274,12274,1
12275,12275,1
12276,12276,0
12277,12277,0
12278,12278,0
12279,12279,0
12280,12280,1
12281,12281,0
12282,12282,0
12283,12283,0
12284,12284,0
12285,12285,0
12286,12286,0
12287,12287,1
12288,12288,0
12289,12289,1
12290,12290,1
12291,12291,1
12292,12292,1
12293,12293,1
12294,12294,1
12295,12295,1
12296,12296,0
12297,12297,0
12298,12298,1
12299,12299,0
12300,12300,0
12301,12301,0
12302,12302,0
12303,12303,0
12304,12304,1
12305,12305,0
12306,12306,1
12307,12307,0
12308,12308,0
12309,12309,1
12310,12310,1
12311,12311,1
12312,12312,0
12313,12313,0
12314,12314,1
12315,12315,0
12316,12316,1
12317,12317,0
12318,12318,0
12319,12319,1
12320,12320,0
12321,12321,1
12322,12322,1
12323,12323,0
12324,12324,1
12325,12325,0
12326,12326,0
12327,12327,0
12328,12328,1
12329,12329,1
12330,12330,0
12331,12331,1
12332,12332,1
12333,12333,0
12334,12334,0
12335,12335,0
12336,12336,1
12337,12337,1
12338,12338,1
12339,12339,1
12340,12340,1
12341,12341,1
12342,12342,0
12343,12343,0
12344,12344,1
12345,12345,0
12346,12346,0
12347,12347,0
12348,12348,0
12349,12349,0
12350,12350,0
12351,12351,0
12352,12352,0
12353,12353,0
12354,12354,0
12355,12355,0
12356,12356,0
12357,12357,1
12358,12358,1
12359,12359,0
12360,12360,0
12361,12361,0
12362,12362,1
12363,12363,1
12364,12364,1
12365,12365,0
12366,12366,0
12367,12367,0
12368,12368,1
12369,12369,0
12370,12370,0
12371,12371,0
12372,12372,0
12373,12373,0
12374,12374,0
12375,12375,0
12376,12376,1
12377,12377,1
12378,12378,0
12379,12379,0
12380,12380,1
12381,12381,1
12382,12382,1
12383,12383,0
12384,12384,1
12385,12385,0
12386,12386,0
12387,12387,1
12388,12388,1
12389,12389,0
12390,12390,0
12391,12391,0
12392,12392,0
12393,12393,1
12394,12394,1
12395,12395,0
12396,12396,0
12397,12397,1
12398,12398,0
12399,12399,0
12400,12400,1
12401,12401,0
12402,12402,0
12403,12403,0
12404,12404,0
12405,12405,0
12406,12406,0
12407,12407,0
12408,12408,0
12409,12409,1
12410,12410,1
12411,12411,0
12412,12412,0
12413,12413,1
12414,12414,1
12415,12415,1
12416,12416,1
12417,12417,1
12418,12418,1
12419,12419,1
12420,12420,1
12421,12421,0
12422,12422,1
12423,12423,0
12424,12424,0
12425,12425,0
12426,12426,0
12427,12427,0
12428,12428,0
12429,12429,1
12430,12430,0
12431,12431,1
12432,12432,0
12433,12433,0
12434,12434,1
12435,12435,1
12436,12436,0
12437,12437,1
12438,12438,1
12439,12439,1
12440,12440,1
12441,12441,1
12442,12442,0
12443,12443,1
12444,12444,0
12445,12445,0
12446,12446,1
12447,12447,0
12448,12448,0
12449,12449,0
12450,12450,1
12451,12451,0
12452,12452,1
12453,12453,1
12454,12454,1
12455,12455,1
12456,12456,0
12457,12457,1
12458,12458,1
12459,12459,1
12460,12460,1
12461,12461,1
12462,12462,0
12463,12463,0
12464,12464,0
12465,12465,1
12466,12466,1
12467,12467,1
12468,12468,0
12469,12469,0
12470,12470,0
12471,12471,0
12472,12472,0
12473,12473,1
12474,12474,0
12475,12475,1
12476,12476,1
12477,12477,0
12478,12478,0
12479,12479,0
12480,12480,1
12481,12481,0
12482,12482,0
12483,12483,1
12484,12484,1
12485,12485,1
12486,12486,1
12487,12487,0
12488,12488,0
12489,12489,1
12490,12490,0
12491,12491,0
12492,12492,1
12493,12493,1
12494,12494,0
12495,12495,0
12496,12496,1
12497,12497,1
12498,12498,1
12499,12499,1
12500,12500,1
12501,12501,0
12502,12502,1
12503,12503,0
12504,12504,1
12505,12505,1
12506,12506,0
12507,12507,0
12508,12508,0
12509,12509,0
12510,12510,0
12511,12511,0
12512,12512,0
12513,12513,0
12514,12514,1
12515,12515,1
12516,12516,0
12517,12517,0
12518,12518,1
12519,12519,1
12520,12520,1
12521,12521,1
12522,12522,0
12523,12523,0
12524,12524,0
12525,12525,0
12526,12526,0
12527,12527,0
12528,12528,0
12529,12529,1
12530,12530,0
12531,12531,0
12532,12532,1
12533,12533,1
12534,12534,0
12535,12535,1
12536,12536,0
12537,12537,0
12538,12538,1
12539,12539,0
12540,12540,1
12541,12541,0
12542,12542,0
12543,12543,1
12544,12544,0
12545,12545,1
12546,12546,0
12547,12547,0
12548,12548,1
12549,12549,1
12550,12550,0
12551,12551,1
12552,12552,1
12553,12553,1
12554,12554,1
12555,12555,1
12556,12556,0
12557,12557,1
12558,12558,1
12559,12559,0
12560,12560,1
12561,12561,0
12562,12562,1
12563,12563,0
12564,12564,0
12565,12565,0
12566,12566,0
12567,12567,0
12568,12568,1
12569,12569,1
12570,12570,1
12571,12571,0
12572,12572,1
12573,12573,0
12574,12574,0
12575,12575,0
12576,12576,0
12577,12577,1
12578,12578,0
12579,12579,1
12580,12580,0
12581,12581,1
12582,12582,1
12583,12583,0
12584,12584,0
12585,12585,1
12586,12586,1
12587,12587,0
12588,12588,0
12589,12589,0
12590,12590,1
12591,12591,0
12592,12592,1
12593,12593,1
12594,12594,1
12595,12595,0
12596,12596,0
12597,12597,0
12598,12598,1
12599,12599,0
12600,12600,0
12601,12601,1
12602,12602,1
12603,12603,0
12604,12604,0
12605,12605,1
12606,12606,1
12607,12607,1
12608,12608,1
12609,12609,0
12610,12610,0
12611,12611,0
12612,12612,0
12613,12613,0
12614,12614,0
12615,12615,1
12616,12616,1
12617,12617,0
12618,12618,0
12619,12619,1
12620,12620,0
12621,12621,0
12622,12622,0
12623,12623,0
12624,12624,0
12625,12625,1
12626,12626,0
12627,12627,0
12628,12628,1
12629,12629,1
12630,12630,0
12631,12631,0
12632,12632,0
12633,12633,0
12634,12634,1
12635,12635,1
12636,12636,1
12637,12637,0
12638,12638,0
12639,12639,0
12640,12640,0
12641,12641,1
12642,12642,0
12643,12643,0
12644,12644,0
12645,12645,0
12646,12646,1
12647,12647,1
12648,12648,1
12649,12649,0
12650,12650,0
12651,12651,0
12652,12652,0
12653,12653,1
12654,12654,0
12655,12655,0
12656,12656,0
12657,12657,1
12658,12658,0
12659,12659,0
12660,12660,1
12661,12661,1
12662,12662,1
12663,12663,0
12664,12664,1
12665,12665,0
12666,12666,0
12667,12667,1
12668,12668,0
12669,12669,0
12670,12670,1
12671,12671,0
12672,12672,0
12673,12673,0
12674,12674,0
12675,12675,0
12676,12676,0
12677,12677,1
12678,12678,1
12679,12679,1
12680,12680,1
12681,12681,1
12682,12682,0
12683,12683,0
12684,12684,1
12685,12685,1
12686,12686,1
12687,12687,1
12688,12688,0
12689,12689,1
12690,12690,0
12691,12691,0
12692,12692,0
12693,12693,1
12694,12694,1
12695,12695,0
12696,12696,0
12697,12697,0
12698,12698,0
12699,12699,0
12700,12700,1
12701,12701,0
12702,12702,0
12703,12703,0
12704,12704,1
12705,12705,0
12706,12706,0
12707,12707,0
12708,12708,0
12709,12709,0
12710,12710,1
12711,12711,1
12712,12712,0
12713,12713,0
12714,12714,1
12715,12715,1
12716,12716,1
12717,12717,0
12718,12718,0
12719,12719,0
12720,12720,0
12721,12721,0
12722,12722,1
12723,12723,1
12724,12724,1
12725,12725,0
12726,12726,0
12727,12727,0
12728,12728,0
12729,12729,0
12730,12730,1
12731,12731,0
12732,12732,1
12733,12733,0
12734,12734,1
12735,12735,0
12736,12736,0
12737,12737,1
12738,12738,1
12739,12739,1
12740,12740,0
12741,12741,0
12742,12742,0
12743,12743,1
12744,12744,1
12745,12745,1
12746,12746,1
12747,12747,1
12748,12748,0
12749,12749,0
12750,12750,1
12751,12751,1
12752,12752,0
12753,12753,1
12754,12754,0
12755,12755,0
12756,12756,1
12757,12757,1
12758,12758,0
12759,12759,1
12760,12760,0
12761,12761,1
12762,12762,0
12763,12763,0
12764,12764,0
12765,12765,0
12766,12766,0
12767,12767,1
12768,12768,1
12769,12769,0
12770,12770,0
12771,12771,1
12772,12772,0
12773,12773,0
12774,12774,1
12775,12775,0
12776,12776,0
12777,12777,0
12778,12778,1
12779,12779,1
12780,12780,1
12781,12781,0
12782,12782,0
12783,12783,1
12784,12784,0
12785,12785,0
12786,12786,0
12787,12787,1
12788,12788,1
12789,12789,1
12790,12790,0
12791,12791,0
12792,12792,0
12793,12793,1
12794,12794,0
12795,12795,1
12796,12796,0
12797,12797,1
12798,12798,0
12799,12799,0
12800,12800,1
12801,12801,0
12802,12802,0
12803,12803,0
12804,12804,1
12805,12805,1
12806,12806,0
12807,12807,1
12808,12808,1
12809,12809,1
12810,12810,1
12811,12811,1
12812,12812,1
12813,12813,1
12814,12814,0
12815,12815,0
12816,12816,0
12817,12817,1
12818,12818,1
12819,12819,1
12820,12820,1
12821,12821,1
12822,12822,0
12823,12823,0
12824,12824,0
12825,12825,0
12826,12826,0
12827,12827,1
